asset,time,AdrActCnt,BlkSizeMeanByte,CapMrktCurUSD,CapRealUSD,FlowInExNtv,FlowInExNtv-status,FlowInExNtv-status-time,FlowOutExNtv,FlowOutExNtv-status,FlowOutExNtv-status-time,TxTfrValAdjNtv,NVT,MVRV,ExchNetFlow
doge,2025-03-13 00:00:00+00:00,142561,46207.97432134996,24504599644.36185,24277289156.79172,,,,,,,671368945.6771871,36.49945354509195,1.009363091822241,
doge,2025-03-14 00:00:00+00:00,278794,67282.4198250729,25546875009.774624,24285667952.645737,,,,,,,538892898.6792217,47.40621944061191,1.0519321543713804,
doge,2025-03-15 00:00:00+00:00,228097,39469.85003657645,26130115414.844025,24296269207.67312,,,,,,,303961718.9061221,85.96515215428906,1.0754785103628894,
doge,2025-03-16 00:00:00+00:00,174839,37112.904444444444,24944059864.246407,24294864211.224968,,,,,,,553891191.5246786,45.03422377161061,1.0267215180697116,
doge,2025-03-17 00:00:00+00:00,73492,37866.06656912948,25763608452.5844,24295078951.500057,,,,,,,482575795.22319406,53.38769309941992,1.060445553768973,
doge,2025-03-18 00:00:00+00:00,70357,47176.18175235337,24953118443.083927,24263435091.59955,,,,,,,658445446.9357624,37.897017223232986,1.0284248025426197,
doge,2025-03-19 00:00:00+00:00,71363,35482.791176470586,26391092382.843887,24280884909.90243,,,,,,,538089056.5633615,49.04595635413422,1.086908178213919,
doge,2025-03-20 00:00:00+00:00,80550,47726.35678027556,25125098153.062054,24258907605.9286,,,,,,,409669634.4763823,61.33014516727754,1.035706082120605,
doge,2025-03-21 00:00:00+00:00,68882,41656.98895434463,24834137465.24796,24239815429.553497,,,,,,,488262035.0313031,50.8623150756659,1.0245184224864128,
doge,2025-03-22 00:00:00+00:00,66948,36192.18596237337,24811904242.15659,24244069433.83655,,,,,,,301812173.92734206,82.20975290456568,1.0234215963565725,
doge,2025-03-23 00:00:00+00:00,68361,36267.27306002928,25548800997.38856,24251820421.551105,,,,,,,264993373.25647807,96.41298076031792,1.0534797204206952,
