asset,time,AdrActCnt,BlkSizeMeanByte,CapMrktCurUSD,CapRealUSD,FlowInExNtv,FlowInExNtv-status,FlowInExNtv-status-time,FlowOutExNtv,FlowOutExNtv-status,FlowOutExNtv-status-time,TxTfrValAdjNtv,NVT,MVRV,ExchNetFlow
neo,2025-03-10 00:00:00+00:00,39,704.8977358490566,746911867.417337,2980845331.929125,,,,,,,242850,3075.609913186481,0.2505704873100394,
neo,2025-03-11 00:00:00+00:00,29,700.4189902034665,774053364.490243,2981138441.262358,,,,,,,81180,9535.025431020485,0.2596502576923168,
neo,2025-03-12 00:00:00+00:00,40,703.0817872018175,790452029.628248,2981303568.2813497,,,,,,,81833,9659.330949962094,0.2651363779381664,
neo,2025-03-13 00:00:00+00:00,46,702.5640831758034,768907327.901794,2980977204.107044,,,,,,,293084,2623.5049606999833,0.2579380100063936,
neo,2025-03-14 00:00:00+00:00,28,708.437311746988,801482750.300108,2981329974.0712495,,,,,,,80513,9954.699865861512,0.2688339624498585,
neo,2025-03-15 00:00:00+00:00,34,706.6620754716981,817245953.061119,2981559722.8675895,,,,,,,3436,237848.06550090772,0.2741001452337545,
neo,2025-03-16 00:00:00+00:00,23,704.8446788111218,776867470.451283,2981115914.431645,,,,,,,91146,8523.330376004245,0.260596197112112,
neo,2025-03-17 00:00:00+00:00,33,700.0531090531091,817570892.01198,2981577897.64244,,,,,,,239446,3414.4270190856396,0.2742074566149825,
neo,2025-03-18 00:00:00+00:00,27,701.2708058124174,832651466.918186,2981737405.6732364,,,,,,,85494,9739.297107612067,0.2792504347746828,
neo,2025-03-19 00:00:00+00:00,32,701.4708443771299,853493133.71719,2981950716.3453894,,,,,,,4176,204380.53968323517,0.28621973161354314,
neo,2025-03-20 00:00:00+00:00,30,703.7817287686778,824042560.712438,2981659408.310972,,,,,,,5614,146783.4985237688,0.2763704527805996,
neo,2025-03-21 00:00:00+00:00,30,704.9025924513916,807103606.938372,2981489852.65726,,,,,,,4085,197577.38235945458,0.27070479754242294,
neo,2025-03-22 00:00:00+00:00,20,697.9352080562417,809469047.774528,2981493064.6921225,,,,,,,5580,145066.13759400143,0.2714978804950251,
neo,2025-03-23 00:00:00+00:00,30,699.2125668449197,806921316.661457,2981458724.0247054,,,,,,,2572,313733.0158092756,0.27064648259566865,
neo,2025-03-24 00:00:00+00:00,35,711.0920454545455,817976785.291829,2981540559.6521926,,,,,,,243035,3365.674842273043,0.27434702595065447,
neo,2025-03-25 00:00:00+00:00,35,702.2418895845191,799683619.552495,2981350931.985035,,,,,,,111046,7201.372580304514,0.2682286110545369,
neo,2025-03-26 00:00:00+00:00,41,714.8749762853349,769427303.849931,2980956175.072962,,,,,,,251606,3058.064210908846,0.2581142622236298,
neo,2025-03-27 00:00:00+00:00,28,704.1165970375997,744596851.174747,2980723142.629052,,,,,,,20280,36715.82106384354,0.2498040963703858,
neo,2025-03-28 00:00:00+00:00,46,716.2346686918548,677414568.467045,2979939728.2857795,,,,,,,199555,3394.625884929192,0.22732492272812846,
neo,2025-03-29 00:00:00+00:00,31,707.0104206138689,637650731.360205,2979532250.6478105,,,,,,,29692,21475.5062427659,0.21401034716827344,
neo,2025-03-30 00:00:00+00:00,45,714.0952380952381,590181056.890658,2978966368.6301794,,,,,,,237249,2487.601873519627,0.1981160523010676,
neo,2025-03-31 00:00:00+00:00,92,721.2512791358727,530998366.644565,2959609168.3348846,,,,,,,734281,723.1541693773432,0.1794150296349135,
neo,2025-04-01 00:00:00+00:00,69,710.2471122893392,552689251.855832,2960869749.0289006,,,,,,,1360968,406.10010805238034,0.1866644934438949,
