asset,time,PriceUSD
doge,2025-05-23 00:00:00+00:00,0.225610002628277
doge,2025-05-24 00:00:00+00:00,0.22521607350306
doge,2025-05-25 00:00:00+00:00,0.224405776724959
doge,2025-05-26 00:00:00+00:00,0.225723256623159
doge,2025-05-27 00:00:00+00:00,0.226014866536737
doge,2025-05-28 00:00:00+00:00,0.220832457679683
doge,2025-05-29 00:00:00+00:00,0.215617706310406
doge,2025-05-30 00:00:00+00:00,0.193146559134262
doge,2025-05-31 00:00:00+00:00,0.192863250007248
doge,2025-06-01 00:00:00+00:00,0.1939439425838
doge,2025-06-02 00:00:00+00:00,0.195403091508108
doge,2025-06-03 00:00:00+00:00,0.19328309215014
doge,2025-06-04 00:00:00+00:00,0.188246211708754
doge,2025-06-05 00:00:00+00:00,0.171780936930379
doge,2025-06-06 00:00:00+00:00,0.17921104720456
doge,2025-06-07 00:00:00+00:00,0.184975916595816
doge,2025-06-08 00:00:00+00:00,0.184247327542836
doge,2025-06-09 00:00:00+00:00,0.194360227733372
doge,2025-06-10 00:00:00+00:00,0.197741533769401
doge,2025-06-11 00:00:00+00:00,0.192962205685863
doge,2025-06-12 00:00:00+00:00,0.181776878925571
doge,2025-06-13 00:00:00+00:00,0.179964005373159
doge,2025-06-14 00:00:00+00:00,0.178271836037025
doge,2025-06-15 00:00:00+00:00,0.175521881781693
doge,2025-06-16 00:00:00+00:00,0.174390009129195
doge,2025-06-17 00:00:00+00:00,0.169763942552922
doge,2025-06-18 00:00:00+00:00,0.170542530430445
doge,2025-06-19 00:00:00+00:00,0.170996663613341
doge,2025-06-20 00:00:00+00:00,0.162241376823417
doge,2025-06-21 00:00:00+00:00,0.153143876326901
doge,2025-06-22 00:00:00+00:00,0.151117283638474
doge,2025-06-23 00:00:00+00:00,0.164515627735258
doge,2025-06-24 00:00:00+00:00,0.165414298387766
doge,2025-06-25 00:00:00+00:00,0.164392362795028
